id,category,name,address,symbol,tvl,mcap,slug,TVL (7dma),TVL (1mma),Volume (7dma),Volume (1mma),Holder Counts (7day),Holder Counts (1mma)
220,Yield Aggregator,Vesper,0x1b40183efb4dd766f11bda7a7c3ad8982e998421,VSP,15334578.283880368,3039035.695936926,vesper,0.007539645098241454,0.08942729020337414,,,-0.0003474635163307853,-0.0008103727714748785
2696,Yield,Overnight DAI+,,-,15217817.018767474,,overnight-dai+,0.5690230471327022,1.2431837699891735,,,,
1707,Yield,CLever,0xf05e58fCeA29ab4dA01A495140B349F8410Ba904,clev-CVX,15005591.718939655,,clever,-0.007691906219106981,0.06955450734766977,,,0.04,0.0684931506849315
394,Yield Aggregator,Reaper Farm,fantom:0x21ada0d2ac28c3a5fa3cd2ee30882da8812279b6,OATH,14919881.209699752,12036413.227038372,reaper-farm,-0.048488678257061824,-0.17875622184576567,,,,
1577,Lending,Sturdy,,-,14911945.570951227,,sturdy,-0.021872033018844106,-0.2358440927226606,,,,
2554,Yield,BendDAO APE Staking,0x0d02755a5700414B26FF040e1dE35D337DF56218,BEND,14817827.512336636,,benddao-ape-staking,-0.09437285998482858,-0.22154847196815453,,,-0.0025780578630764826,-0.000478423117405033
2259,Dexes,Helix,,-,14815273.323990656,,helix,0.28501203923022533,0.08879371135725167,0.5289,3.1275999999999997,,
310,Yield,Belt Finance,bsc:0xe0e514c71282b6f4e823703a39374cf58dc3ea4f,BELT,14806666.975046325,2086208.2160392331,belt-finance,-0.007363107059720098,-0.032110086130688664,,,,
239,Services,PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,POOL,14785087.213067506,2442543.1684984085,pooltogether,-0.16225101976848444,-0.47096982541703625,,,-0.0003492026539401699,0.006209724663151728
2092,Yield,Pirex,,-,14715776.074043939,,pirex,0.020430175268651984,0.04025199143357172,,,,
1650,Liquid Staking,sICX,icx:cx2609b924e33ef00b648a409245c7ea394c467824,sICX,14633530.993813576,0.0,sicx,-0.07661775454853403,0.119474483175247,,,,
2535,Bridge,tBTC,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,T,14532586.2574755,0.0,tbtc,-0.013670437218226028,0.19107502302290236,,,-0.10202388852023889,0.010453612096322569
2393,Dexes,Joe V2,avax:0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,JOE,14414749.350672878,,joe-v2,-0.19460735102729787,-0.2728983965123023,-0.2762,-0.5882000000000001,,
133,Dexes,Shell Protocol,,-,14345704.904462354,,shell-protocol,-0.010406216029122173,0.197880842261557,0.198,2.6216000000000004,,
2403,Derivatives,NestFi,0x04abeda201850ac0124161f037efd70c74ddc74c,NEST,14339840.494455727,,nestfi,-0.1076798140022619,-0.12648692232115277,,,0.0018719080090921247,0.009974390079525542
2192,Yield,PlutusDAO,arbitrum:0x51318B7D00db7ACc4026C88c3952B66278B6A67F,PLS,14315109.040752623,5198740.594619114,plutusdao,0.01088161035797719,-0.07730662990452997,,,,
2484,CDP,Djed Stablecoin,null,-,14190396.701300154,,djed-stablecoin,-0.04747078042465802,0.23233916942064914,,,,
2005,Liquid Staking,ExinPool,,-,13893471.23,,exinpool,-0.014397322071346474,0.0069042465994153535,,,,
2338,Liquid Staking,Bifrost Liquid Crowdloan,,-,13879029.730304038,,bifrost-liquid-crowdloan,-0.05446998353637378,-0.013739891678173577,,,,
626,CDP,Reserve,0x8762db106b2c2a0bccb3a80d1ed41273552616e8,RSR,13819203.445466984,153378051.0021313,reserve,0.019582896784405168,0.3264217552141151,,,0.0,0.0
2204,Lending,Pando Rings,,-,13778625.69226243,,pando-rings,0.009911423897733806,0.13945074539951263,,,,
1997,Lending,Morpho Compound,0x9994e35db50125e0df82e4c2dde62496ce330999,MORPHO,13727973.853952175,,morpho-compound,-0.12297687205674113,-0.27066322668827814,,,0.0029154518950437317,0.04137235116044399
2157,Lending,Green Planet,bsc:0xb3cb6d2f8f2fde203a022201c81a96c167607f15,GAMMA,13664696.612822112,,green-planet,-0.05666824383687674,0.015172672575551438,,,,
2310,CEX,NBX,,-,13640299.27047504,,nbx,-0.004113747248816524,0.058320123291493164,,,,
1838,Lending,AAVE V1,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE,13602442.175222054,,aave-v1,-0.00955232340514689,-0.2411161937071361,,,0.001768676979797225,0.010211643534509828
1025,Cross Chain,Wrapped,,-,13334332.641785312,,wrapped,-0.037454884182658854,0.04252350613977396,,,,
1752,Yield Aggregator,Spool Protocol,0x40803cea2b2a32bda1be61d3604af6a814e70976,SPOOL,13303527.928260025,22631234.51553955,spool-protocol,0.012139238025257848,-0.16892615321716287,,,0.1337748344370861,0.24418604651162787
2753,Dexes,Velocore,,VC,13300552.51013228,,velocore,-0.16640588963634262,2.4511636127042276,,,,
2674,Dexes,WEMIX.FI AMM,,-,13281589.823099265,,wemix.fi-amm,-0.0631402107377751,-0.006039974670383308,2.5343999999999998,3.9249,,
2308,Liquid Staking,Jito,solana:J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,JitoSOL,13156390.467971915,0.0,jito,0.007541417074670598,0.22774432580710058,,,,
696,Lending,Agave,xdai:0x3a97704a1b25f08aa230ae53b352e2e72ef52843,AGVE,13145128.97733068,1010907.258240635,agave,-0.040216662183763074,0.105347470307672,,,,
2399,Derivatives,Opyn Squeeth,,-,13020355.326558162,0.0,opyn-squeeth,0.014258086255048097,0.06171176138409229,,,,
862,Yield,Quarry,,-,12939435.393423809,,quarry,-0.04494703530730926,0.021304223088310703,,,,
1662,CDP,Yeti Finance,avax:0x77777777777d4554c39223C354A05825b2E8Faa3,YETI,12922904.961978449,503358.2903807521,yeti-finance,-0.0317724446920884,-0.05314197296289502,,,,
2284,Yield,WOOFi Earn,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,WOO,12883972.1872872,,woofi-earn,-0.005434317897148766,0.25480182152683417,,,0.001774622892635315,0.023429328498709993
1046,Dexes,Ouchi Finance,0xDe52a16C6DB7914e6953E27A7df4Ce6A315f8b45,OUCHI,12871919.342258366,,ouchi-finance,0.14072978188479812,-0.28940781701545604,,,-0.0010515247108307045,-0.0005260389268805891
2901,Liquid Staking,Swell,,-,12871341.99056456,,swell,1.3516888043096054,0.0,,,,
315,Yield,Tulip Protocol,TuLipcqtGVXP9XR62wM8WWCm6a9vhLs7T1uoWBk6FDs,TULIP,12704832.127995318,1689624.9975580447,tulip-protocol,0.01660654907405057,-0.010835696477544787,,,,
589,Lending,Strike,0x74232704659ef37c08995e386a2e26cc27a8d7b1,STRK,12666020.71900109,45161651.158748664,strike,-0.14791687511684481,0.005929680230599921,,,0.0004977105315548477,0.00399560483468185
2319,Yield Aggregator,GMD Protocol,arbitrum:0x4945970EfeEc98D393b4b979b9bE265A3aE28A8B,GMD,12564677.092762409,0.0,gmd-protocol,0.060938333766889397,0.36978418837862925,,,,
2586,Dexes,Equilibre,kava:0xE1da44C0dA55B075aE8E2e4b6986AdC76Ac77d73,VARA,12436474.618795088,,equilibre,-0.2423187548742327,-0.2285302734202953,0.54,0.0786,,
1056,Yield,Redacted Protocol,0xc55126051B22eBb829D00368f4B12Bde432de5Da,BTRFLY,12350871.672664048,39900477.75688377,redacted-protocol,-0.019154051592300436,0.016373334684147922,,,-0.005691519635742743,-0.020739910313901343
349,Bridge,Injective Bridge,0xe28b3b32b6c345a34ff64674606124dd5aceca30,INJ,12294097.490349747,525423196.36387897,injective-bridge,-0.022456952951683817,0.30182090606069,,,0.008,0.06578947368421052
2695,Dexes,SmarDex,0x5de8ab7e27f6e7a1fff3e5b337584aa43961beef,SDEX,12285554.99168385,20682589.942368966,smardex,-0.15975621107380655,0.1627189954176118,38.5543,11.5802,0.05042016806722689,0.10326566637246248
916,Derivatives,Pika Protocol,,-,12161353.607163485,,pika-protocol,-0.18125968594565645,0.01776408462376522,,,,
1531,Dexes,01,,-,12091322.260446299,,01,-0.014924864121966919,0.04230549130371197,,,,
1740,Liquid Staking,LiNEAR Protocol,near:0x918dbe087040a41b786f0da83190c293dae24749,LINEAR,12049316.371222924,0.0,linear-protocol,-0.06397808632041702,0.16918123978090205,,,,
2152,Dexes,Sushi Trident,,-,12022398.365815368,,sushi-trident,-0.0062463050031904555,0.30254547033114454,0.66,-0.5034000000000001,,
2454,Liquid Staking,GETH,0x3802c218221390025bceabbad5d8c59f40eb74b8,GETH,11897568.57381436,0.0,geth,0.007985067172617155,0.09431383708457264,,,0.0015067805123053742,0.008598887202832575
972,Dexes,StellarX,,-,11889490.80398349,,stellarx,-0.03394737374593826,0.18314995339724005,0.4832,1.7228999999999999,,
2491,Lending,Liqwid,cardano:8e420ce194ca84040ba6971e6ab816e3d76ee9ee,LQ,11807299.057750616,0.0,liqwid,0.029461512249345123,0.6825008704754711,,,,
348,Lending,FilDA,heco:0xe36ffd17b2661eb57144ceaef942d95295e637f0,FILDA,11762773.078787934,271866.61306563806,filda,-0.014608464277332533,-0.10166454315036211,,,,
1395,Dexes,ArthSwap,astar:0xde2578edec4669ba7f41c5d5d2386300bcea4678,ARSW,11725914.715971218,0.0,arthswap,-0.07579396455128073,-0.10715738116311524,,,,
1849,Liquid Staking,Acala Liquid-Staking,acala:-,ACA,11685944.443817535,,acala-liquid-staking,-0.05320416362225122,-0.05293537911291035,,,,
1173,Liquid Staking,JPool,solana:7Q2afV64in6N6SeZsAAB81TJzwDoD6zpqmHkzi9Dcavn,JSOL,11681705.191418948,0.0,jpool,-0.01636175708848331,0.09791633862934068,,,,
2795,Dexes,ThalaSwap,aptos:0x7fd500c11216f0fe3095d0c4b8aa4d64a4e2e04f83758462f2b127255643615,THL,11550006.65983128,3510756.6867852667,thalaswap,-0.2228376851423206,1.2111508258180401,,,,
1593,Yield,Sphere Finance,polygon:0x62f594339830b90ae4c084ae7d223ffafd9658a7,SPHERE,11540566.3766372,17757368.054299857,sphere-finance,-0.026535377400888627,0.09404899284925472,,,,
2339,Lending,Lodestar Finance,arbitrum:0xF19547f9ED24aA66b03c3a552D181Ae334FBb8DB,LODE,11481695.488700118,1598282.0651268384,lodestar-finance,-0.2513507503234216,46.23540015069638,,,,
1679,Yield,Dot Dot Finance,bsc:0x84c97300a190676a19D1E13115629A11f8482Bd1,DDD,11406986.180347305,166941.4985717143,dot-dot-finance,0.12587106236919454,0.2014849913599457,,,,
1320,Privacy,Railgun,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,RAIL,11366131.575262468,27929579.30051982,railgun,0.24251737655949923,0.9447991035420971,,,-0.0008976660682226212,0.010440308669995462
1016,Privacy,Aztec,,-,11278087.964680787,,aztec,-0.03676839965737433,-0.28116103178815377,,,,
112,Yield Aggregator,Harvest Finance,0xa0246c9032bC3A600820415aE600c6388619A14D,FARM,11267607.960674806,18178606.57658004,harvest-finance,-0.0803662953339539,-0.12321127668929921,,,0.0006131207847946045,0.002662297767765718
2833,Launchpad,Juicebox V1,0x3abf2a4f8452ccc2cf7b4c1e4663147600646f66,JBX,11189759.442035628,,juicebox-v1,0.005058782219939939,0.0,,,-0.0006474587245063128,-0.006117192530585963
202,Dexes,Saddle Finance,0xf1dc500fde233a4055e25e5bbf516372bc4f6871,SDL,10941983.85006634,3317595.850539799,saddle-finance,-0.013007023022813535,0.0482489478907393,-0.1024,36.1508,0.007902735562310031,0.01968019680196802
200,Yield,Bella Protocol,0xa91ac63d040deb1b7a5e4d4134ad23eb0ba07e14,BEL,10929806.758796062,39141371.329907194,bella-protocol,-0.005034760241809932,0.0014168227044353277,,,-0.0015552099533437014,0.006795608991113434
518,Chain,Nuls,-,NULS,10913338.77,21833434.901027825,nuls,-0.04663692273815434,-0.02164064134222754,,,,
2540,Dexes,Megaton Finance,ton:EQB-cCOQDwerEnUD4-6xoYD0eL6_yC1zogAvA5GuXTF0iDIf,MEGA,10870279.055635002,,megaton-finance,-0.08491473843605857,-0.025001906922822892,0.056900000000000006,0.22940000000000002,,
622,Dexes,Clipper,-,-,10726614.058612248,,clipper,0.035657092350722674,0.025507751881052476,0.3848,1.2606,,
2921,NFT Lending,Blur Lending,0x5283d291dbcf85356a21ba090e6db59121208b44,BLUR,10559661.1593984,,blur-lending,0.4679732895703004,0.0,,,0.0029055108656501375,-0.013976108409273335
2436,NFT Lending,Arcade xyz,,-,10493133.823529676,,arcade-xyz,0.008576613186483062,-0.10728170628769684,,,,
1929,Liquid Staking,Algem,,-,10415815.51809978,,algem,-0.21039151140894263,-0.16763909369095997,,,,
2668,Dexes,Velocimeter V2,canto:0xb5b060055f0d1ef5174329913ef861bc3addf029,FLOW,10194253.111622788,,velocimeter-v2,-0.17854505267322884,0.8758089241390001,-0.1168,-0.5625,,
2196,Dexes,Uniswap V1,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,8135113.824222384,3736991413.253455,uniswap-v1,-0.004463307888138757,-0.019209996405526675,-0.37520000000000003,0.7583,0.003061939119529634,-0.015290731759313543
245,Chain,Secret Network,-,SCRT,7278869.749128945,109743234.33861972,secret-network,0.00014490176679582412,-0.06743554280985331,,,,
189,Dexes,1inch Network,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,6148059.71362404,335191109.68279785,1inch-network,-0.1172926646878365,0.000608919061572788,,,0.002269137505283531,0.012495224397150369
2405,Launchpad,FlokiFi Locker,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,FLOKI,3996610.795853515,337054973.2168754,flokifi-locker,0.13489990338671465,0.23542370720032313,,,0.017346655564807106,0.02884008139779665
221,Dexes,Defi Swap,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,CRO,2169120.4631679626,1680911168.5920022,defi-swap,-0.013547574524379824,0.022428651086312756,0.3671,0.5984,0.0012870489853539216,0.005487831697472282
237,Dexes,Swipe,0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9,SXP,185447.11647835647,253832286.52434117,swipe,-0.025401716407249197,0.08761231190733576,,,0.0002630293465599519,0.0003006162633398467
255,Algo-Stables,Fei Protocol,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,TRIBE,5.907808896617777,137296416.67316595,fei-protocol,0.0038076806957827447,0.058453241256873456,,,0.00048209366391184575,0.00679187746898607
340,Reserve Currency,Olympus DAO,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,0.0,291582111.1317826,olympus-dao,0.0,0.0,,,0.0025699168556311412,0.015931372549019607
447,Yield,Illuvium,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,ILV,0.0,235823213.91899174,illuvium,0.0,-0.5298281030828869,,,0.0027417746759720836,0.01770806982038958
456,Payments,Telcoin,polygon:0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,TEL,0.0,126469335.30466986,telcoin,0.0,0.0,,,,
921,Services,DAO Maker Vesting,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,DAO,0.0,251432485.19941282,dao-maker-vesting,0.0,0.0,,,0.016800178015131288,0.03388200690084281
1065,Gaming,The Sandbox,0x3845badAde8e6dFF049820680d1F14bD3903a5d0,SAND,0.0,933490677.2877318,the-sandbox,0.0,0.0,,,0.0014860413534000362,0.00972764375839165
1339,Oracle,API3,0x0b38210ea11411557c13457d4da7dc6ea731b88a,API3,0.0,108565618.41843253,api3,0.0,0.0,,,0.0005812263876780006,0.0030102932608273452
1350,Yield,TreasureDAO,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,MAGIC,0.0,181432012.23650724,treasuredao,0.0,0.0,,,-0.0018352833218628125,-0.004803293687099725
1905,Yield,Bitgert,bsc:0x8fff93e810a2edaafc326edee51071da9d398e83,BRISE,0.0,124014644.31419541,bitgert,0.0,0.0,,,,
2501,Services,Aragon,0xa117000000f279d81a1d3cc75430faa017fa5a2e,ANT,0.0,110839975.5377279,aragon,0.0,0.0,,,0.00233950319961467,0.015263451352104824
2502,Services,BitDAO,0x1a4b46696b2bb4794eb3d4c26f1c55f9170fa4c5,BIT,0.0,705458554.3717974,bitdao,0.0,0.0,,,0.019929453262786598,0.12318523913571255
2519,Services,ENS,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,ENS,0.0,266637852.80075672,ens,0.0,0.0,,,-0.00024791595649074964,0.0005582607077505195
2520,Services,Gnosis DAO,0x6810e776880c02933d47db1b9fc05908e5386b96,GNO,0.0,293751344.1292665,gnosis-dao,0.0,0.0,,,0.0017491395361959037,0.008578083281258876
2623,Oracle,Chainlink,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,0.0,3395885566.4538884,chainlink,0.0,0.0,,,0.0012698197962754002,0.007797014574336233
2665,Yield,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,APE,0.0,1239109534.6184404,apecoin,0.0,0.0,,,0.0026587986230923745,0.033585648128259545
2725,Staking Pool,Aptos,,APT,0.0,1570189870.605898,aptos,0.0,0.0,,,,
2726,Services,Canto,canto:0x826551890dc65655a0aceca109ab11abdbd7a07b,CANTO,0.0,102972147.33458589,canto,0.0,0.0,,,,
2785,Staking Pool,Arbitrum,,ARB,0.0,1381127157.845649,arbitrum,0.0,0.0,,,,
2786,Staking Pool,Bitcoin,,BTC,0.0,534846730436.7412,bitcoin,0.0,0.0,,,,
2788,Staking Pool,Moonbeam,,GLMR,0.0,185895578.55682528,moonbeam,0.0,0.0,,,,
